run_id,campaign_id,configuration,repo,scenario,repetition,finding_id,ground_truth_id,method,branch_created,pr_created,tests_returncode,human_review_required,status,time_to_patch_pr_seconds,time_to_green_patch_seconds
20260713T203450594211Z_C1_NonBlockingScanning_full_beta_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203510345649Z_C2_AutoScanning_full_beta_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203530758431Z_C3_PolicyOnly_full_beta_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203551092258Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_sast_reflected_xss,sast_reflected_xss,2,20260713T203551092258Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T203551092258Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r2\workspace\app.py:8,GT-SAST-XSS-001-full_beta_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T203631632000Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_sast_reflected_xss,sast_reflected_xss,2,20260713T203631632000Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T203631632000Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r2\workspace\app.py:8,GT-SAST-XSS-001-full_beta_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T203713413337Z_C0_BuildOnly_full_beta_sast_sql_injection_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203713761711Z_C1_NonBlockingScanning_full_beta_sast_sql_injection_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203734512473Z_C2_AutoScanning_full_beta_sast_sql_injection_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203754970381Z_C3_PolicyOnly_full_beta_sast_sql_injection_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203815385345Z_C4_AgentsOnly_full_beta_sast_sql_injection_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_sast_sql_injection,sast_sql_injection,2,20260713T203815385345Z_C4_AgentsOnly_full_beta_sast_sql_injection_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T203815385345Z_C4_AgentsOnly_full_beta_sast_sql_injection_r2\workspace\app.py:17,GT-SAST-SQLI-001-full_beta_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T203856783246Z_C5_SecFlowOps_full_beta_sast_sql_injection_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_sast_sql_injection,sast_sql_injection,2,20260713T203856783246Z_C5_SecFlowOps_full_beta_sast_sql_injection_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T203856783246Z_C5_SecFlowOps_full_beta_sast_sql_injection_r2\workspace\app.py:17,GT-SAST-SQLI-001-full_beta_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T203937628500Z_C0_BuildOnly_full_beta_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203937894796Z_C1_NonBlockingScanning_full_beta_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T203958208576Z_C2_AutoScanning_full_beta_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204018640411Z_C3_PolicyOnly_full_beta_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204039570640Z_C4_AgentsOnly_full_beta_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_docker_misconfiguration,docker_misconfiguration,2,20260713T204039570640Z_C4_AgentsOnly_full_beta_docker_misconfiguration_r2:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204122558377Z_C5_SecFlowOps_full_beta_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_docker_misconfiguration,docker_misconfiguration,2,20260713T204122558377Z_C5_SecFlowOps_full_beta_docker_misconfiguration_r2:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204206661419Z_C0_BuildOnly_full_beta_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204206928390Z_C1_NonBlockingScanning_full_beta_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204228699273Z_C2_AutoScanning_full_beta_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204249737356Z_C3_PolicyOnly_full_beta_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204311519114Z_C4_AgentsOnly_full_beta_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,20260713T204311519114Z_C4_AgentsOnly_full_beta_k8s_misconfiguration_r2:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204354902190Z_C5_SecFlowOps_full_beta_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_k8s_misconfiguration,k8s_misconfiguration,2,20260713T204354902190Z_C5_SecFlowOps_full_beta_k8s_misconfiguration_r2:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204438258045Z_C0_BuildOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_multi_layer,multi_layer,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204438589252Z_C1_NonBlockingScanning_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_multi_layer,multi_layer,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204459414556Z_C2_AutoScanning_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_multi_layer,multi_layer,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204519818353Z_C3_PolicyOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_multi_layer,multi_layer,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,2,20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,2,20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,2,20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,2,20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2\workspace\app.py:8,GT-SAST-XSS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,2,20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T204540141887Z_C4_AgentsOnly_full_beta_multi_layer_r2/workspace/.env.test:2,GT-SECRET-AWS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,2,20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,2,20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,2,20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,2,20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2\workspace\app.py:8,GT-SAST-XSS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,2,20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T204623768880Z_C5_SecFlowOps_full_beta_multi_layer_r2/workspace/.env.test:2,GT-SECRET-AWS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T204706284105Z_C0_BuildOnly_full_gamma_clean_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_clean,clean,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204706655517Z_C1_NonBlockingScanning_full_gamma_clean_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_clean,clean,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204727187159Z_C2_AutoScanning_full_gamma_clean_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_clean,clean,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204747323562Z_C3_PolicyOnly_full_gamma_clean_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_clean,clean,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204807789163Z_C4_AgentsOnly_full_gamma_clean_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_clean,clean,2,,,local_workspace_patch,local-only-no-git-push,False,0,,no_remediation_event,0.0,0.0
20260713T204848662860Z_C5_SecFlowOps_full_gamma_clean_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_clean,clean,2,,,local_workspace_patch,local-only-no-git-push,False,0,,no_remediation_event,0.0,0.0
20260713T204930186373Z_C0_BuildOnly_full_gamma_vulnerable_dependency_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204930457273Z_C1_NonBlockingScanning_full_gamma_vulnerable_dependency_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T204952117684Z_C2_AutoScanning_full_gamma_vulnerable_dependency_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205015677651Z_C3_PolicyOnly_full_gamma_vulnerable_dependency_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205037204436Z_C4_AgentsOnly_full_gamma_vulnerable_dependency_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,2,20260713T205037204436Z_C4_AgentsOnly_full_gamma_vulnerable_dependency_r2:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205118612257Z_C5_SecFlowOps_full_gamma_vulnerable_dependency_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_vulnerable_dependency,vulnerable_dependency,2,20260713T205118612257Z_C5_SecFlowOps_full_gamma_vulnerable_dependency_r2:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205200497737Z_C0_BuildOnly_full_gamma_fake_secret_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_fake_secret,fake_secret,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205200787840Z_C1_NonBlockingScanning_full_gamma_fake_secret_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_fake_secret,fake_secret,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205221211931Z_C2_AutoScanning_full_gamma_fake_secret_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_fake_secret,fake_secret,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205241732522Z_C3_PolicyOnly_full_gamma_fake_secret_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_fake_secret,fake_secret,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205302322149Z_C4_AgentsOnly_full_gamma_fake_secret_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_fake_secret,fake_secret,2,20260713T205302322149Z_C4_AgentsOnly_full_gamma_fake_secret_r2:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T205302322149Z_C4_AgentsOnly_full_gamma_fake_secret_r2/workspace/.env.test:2,GT-SECRET-AWS-001-full_gamma_fake_secret,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205344171736Z_C5_SecFlowOps_full_gamma_fake_secret_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_fake_secret,fake_secret,2,20260713T205344171736Z_C5_SecFlowOps_full_gamma_fake_secret_r2:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T205344171736Z_C5_SecFlowOps_full_gamma_fake_secret_r2/workspace/.env.test:2,GT-SECRET-AWS-001-full_gamma_fake_secret,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205424805643Z_C0_BuildOnly_full_gamma_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205425106613Z_C1_NonBlockingScanning_full_gamma_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205445428447Z_C2_AutoScanning_full_gamma_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205505819883Z_C3_PolicyOnly_full_gamma_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205527529010Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,2,20260713T205527529010Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205527529010Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r2\workspace\app.py:8,GT-SAST-XSS-001-full_gamma_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205610097823Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_sast_reflected_xss,sast_reflected_xss,2,20260713T205610097823Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205610097823Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r2\workspace\app.py:8,GT-SAST-XSS-001-full_gamma_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205659092525Z_C0_BuildOnly_full_gamma_sast_sql_injection_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205659515274Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205722520073Z_C2_AutoScanning_full_gamma_sast_sql_injection_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205745568481Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205812273749Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_sast_sql_injection,sast_sql_injection,2,20260713T205812273749Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205812273749Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r2\workspace\app.py:17,GT-SAST-SQLI-001-full_gamma_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205855847188Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_sast_sql_injection,sast_sql_injection,2,20260713T205855847188Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r2:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T205855847188Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r2\workspace\app.py:17,GT-SAST-SQLI-001-full_gamma_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T205938024758Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205938307168Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T205959402894Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T210023367925Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T210047021592Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,2,20260713T210047021592Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r2:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_gamma_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T210131556062Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_docker_misconfiguration,docker_misconfiguration,2,20260713T210131556062Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r2:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_gamma_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T210214452486Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T210214717245Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T210235382527Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T210255683521Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T210316234591Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,20260713T210316234591Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r2:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_gamma_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T210358482066Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r2,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_k8s_misconfiguration,k8s_misconfiguration,2,20260713T210358482066Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r2:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_gamma_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T210440930295Z_C0_BuildOnly_full_gamma_multi_layer_r2,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_multi_layer,multi_layer,2,,,not_applicable,,,,,no_remediation_event,0.0,0.0
